lgd_village_code,name_en,name_local,lgd_subdistrict_code,subdistrict,census2001_code,census2011_code,village_status,gp_code,gp_name,effective_date,last_updated,major_version,last_transaction_desc
953098,Shashrtinagar - 7 Gm,शास्त्रीनगर - 7 जीएम,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953102,Charanwala - 2 Khm,चारणवाला - 2 केएचएम,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953107,Jugatsinghpura - 2 Dobb (1 Cdy),जुगतसिंहपूरा - 2 डीओबीबी (1 CDY),6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953111,Ganpatpura - 18 Cwb,गणपतपुरा - 18 सीडब्लूबी,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953115,Gokul - 3 Rm,गोकुल - 3 आरएम,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953117,Shashtrinagar - 5 Gm (A)Ghera Minor,शास्त्रीनगर - 5 जीएम (घेरा माइनर) ,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953120,15-17 Psd Aabadi,15-17 पीएसडी आबादी,6913,Bajju,,000000,I,,,2025-06-03,2025-07-17,8,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953124,Meghji Ka Tala - 6 Cd,मेघजी का तला - 6 सीडी,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953125,Gokul - 6 Rm,गोकुल - 6 आरएम,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953128,Sadolai 4 Cm,सादोलाई 4 सीएम,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953132,Dandkala - 3 Gm (Gokul Minor),दंडकला - 3 जीएम (गोकुल माइनर),6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953133,Sadolai - 6 Hlm,सादोलाई - 6 एचएलएम,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953136,Gokul - 4 Gm (Gokul Minor),गोकु ल - 4 जीएम (गोकुल माइनर),6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953137,Kandharli - 12 Gmr,काँधरली - 12 जीएमआर,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953138,Gokul - 1 Gsm,गोकुल - 1 जीएसएम,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953139,Chheela Kashmir 3Km,छीला कश्मीर - 3 केएम,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953140,10 Blm,बरसलपुर - 10 बीएलएम,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953141,Raowala - 1 Am 1,राववाला - 1 एएमप्रथम,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953142,Raowala - 2-3-4 Am I,राववाला - 2-3-4 एएम प्रथम,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953143,Kandharli - 1 Hlm,कंन्धरली - 1 एचएलएम,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953144,Kabrewala Barani - 15 Bmr,कब्रेवाला बारानी - 15 बीएसएम,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953145,Barsalpur - 1 Dm,बरसलपुर - 1 डीएम,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953146,Deriya - 2Bdm,डेरीया - 2 बीडीएम,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953147,Barsalpur -2-3 Dm,बरसलपुर - 2-3 डीएम,6913,Bajju,,000000,I,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953148,Raowala -2Bdy,राववाला - 2 बीडीवाई,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
953149,Barsalpur - 4 Dm,बरसलपुर - 4 डीएम,6913,Bajju,,000000,U,,,2025-06-03,2025-07-14,1,"Villages  {11 S.M.D. (MOOMBALA),17 KWD,1 CDY JAGAT SINGH PURA etc...} has  been shifted from Subdistrict {Kolayat} of District {BIKANER} to Sub district {Bajju} of District {BIKANER}"
