8229682	Rāmkishan ki Dhāni	Ramkishan ki Dhani	Ramkishan ki Dhani,Rāmkishan ki Dhāni	28.7863	74.07807	P	PPL	IN		24	100	7213		0		200	Asia/Kolkata	2024-01-06
8229727	Ghaniyāsar	Ghaniyasar		28.82112	74.12415	P	PPL	IN		24	100	7213		0		199	Asia/Kolkata	2024-01-06
8229731	Suin ki Dhāni	Suin ki Dhani	Suin ki Dhani,Suin ki Dhāni	28.77982	74.12021	P	PPL	IN		24	101	475		0		203	Asia/Kolkata	2024-01-06
8229734	Lādam	Ladam		28.8585	74.16085	P	PPL	IN		24	100	7213		0		200	Asia/Kolkata	2024-01-06
8229739	Naiyāsar	Naiyasar		28.87454	74.15882	P	PPL	IN		24	100	7213		0		201	Asia/Kolkata	2024-01-06
8229741	Mālāsar	Malasar		28.80753	74.17451	P	PPL	IN		24	100	7213		0		204	Asia/Kolkata	2024-01-06
8229743	Sarūpdesar	Sarupdesar		28.84853	74.18603	P	PPL	IN		24	100	7213		0		201	Asia/Kolkata	2024-01-06
8229765	Khelūrwāla Dhora	Khelurwala Dhora		28.83257	74.16551	T	DUNE	IN		24				0		197	Asia/Kolkata	2012-04-06
8279669	Bhātwāla	Bhatwala		28.74038	74.19666	P	PPL	IN		24	102	7209		0		207	Asia/Kolkata	2024-01-06
8279670	Bakhūsar	Bakhusar		28.71881	74.16727	P	PPL	IN		24	101	475		0		213	Asia/Kolkata	2024-01-06
8279671	Dulchāsar	Dulchasar		28.72086	74.16752	P	PPL	IN		24	101	475		0		211	Asia/Kolkata	2024-01-06
8279698	Nainsar Samerivān	Nainsar Samerivan		28.69102	74.18183	P	PPL	IN		24	102	7209		0		211	Asia/Kolkata	2024-01-06
8279699	Bhojāsar Bara	Bhojasar Bara		28.68273	74.19136	P	PPL	IN		24	102	7209		0		207	Asia/Kolkata	2024-01-06
8279700	Māndūla Dhora	Mandula Dhora		28.7647	74.09691	T	DUNE	IN		24				0		203	Asia/Kolkata	2012-05-07
8279701	Mānkāni Nādi	Mankani Nadi		28.78039	74.10434	H	STM	IN		24				0		201	Asia/Kolkata	2012-05-07
8279702	Pūrvāna Talao	Purvana Talao	Purvana Talao,Pūrvāna Talao,Pūrvāna Talāo	28.72089	74.0834	H	PNDI	IN		24				0		199	Asia/Kolkata	2015-02-07
8279703	Sītlānāwāli Vāng	Sitlanawali Vang		28.72703	74.0703	V	TREE	IN		24				0		197	Asia/Kolkata	2015-02-07
8280388	Dāgliya Dhora	Dagliya Dhora		28.77804	74.04827	T	DUNE	IN		24				0		199	Asia/Kolkata	2012-05-07
8280390	Jolwāla Dhora	Jolwala Dhora		28.74842	74.01809	T	DUNE	IN		24				0		202	Asia/Kolkata	2015-02-07
8280392	Khodāla	Khodala	Khodala,Khodāla,Shaikhsar Naya Vas,Shaikhsar Naya Vās	28.63867	74.05646	P	PPL	IN		24	101	475		0		208	Asia/Kolkata	2024-01-06
8280393	Bhīkhrāna Talao	Bhikhrana Talao		28.62431	74.05931	H	PNDI	IN		24				0		206	Asia/Kolkata	2015-02-07
8280394	Jagmalāna Talao	Jagmalana Talao	Jagmalana Talao,Jagmalāna Talao,Jagmalāna Talāo	28.64815	74.12127	H	PNDI	IN		24				0		207	Asia/Kolkata	2015-02-07
8280401	Rāykon ki Dhāni	Raykon ki Dhani		28.611	74.17421	P	PPL	IN		24	102	7209		0		217	Asia/Kolkata	2024-01-06
8333751	Amarpura	Amarpura	Amarpura,Pachara,Pachāra	28.59639	74.05833	P	PPL	IN		24	101	475		0		212	Asia/Kolkata	2024-01-06
8333752	Tikhīyonwāli Pāl	Tikhiyonwali Pal		28.60437	74.03279	T	PLN	IN		24				0		208	Asia/Kolkata	2015-02-07
8333753	Karnīsar	Karnisar		28.54175	74.01918	P	PPL	IN		24	101	475		0		210	Asia/Kolkata	2024-01-06
8333754	Gogāna Talāi	Gogana Talai		28.54813	74.08996	H	PNDI	IN		24				0		215	Asia/Kolkata	2015-02-07
8333757	Nāyeli Johri	Nayeli Johri		28.58895	74.13819	H	PNDI	IN		24				0		214	Asia/Kolkata	2015-02-07
8333758	Rajna Jor	Rajna Jor		28.55238	74.141	H	PNDI	IN		24				0		216	Asia/Kolkata	2015-02-07
8333759	Malsīsar	Malsisar		28.51029	74.11831	P	PPL	IN		24	102	483		0		222	Asia/Kolkata	2024-01-06
8333760	Sonpālsar	Sonpalsar		28.51183	74.16666	P	PPL	IN		24	102	483		0		219	Asia/Kolkata	2024-01-06
8333763	Kīkāsar	Kikasar		28.48209	74.15547	P	PPL	IN		24	102	483		0		218	Asia/Kolkata	2024-01-06
8333764	Kaunlāsar	Kaunlasar		28.46012	74.09359	P	PPL	IN		24	102	483		0		219	Asia/Kolkata	2024-01-06
8333766	Panpālīya	Panpaliya		28.39542	74.11048	P	PPL	IN		24	102	483		0		226	Asia/Kolkata	2024-01-06
8333767	Dhirāsar	Dhirasar	Dhirasar,Dhirāsar,Dhīrāsar	28.48725	74.11154	P	PPL	IN		24	102	483		0		223	Asia/Kolkata	2024-01-06
8333768	Gurkhātiya Dhora	Gurkhatiya Dhora	Ghurkatiya Dhora,Ghurkātiya Dhora,Gurkatiya Dhora,Gurkhatiya Dhora,Gurkhātiya Dhora,Gurkātiya Dhora	28.48452	74.09522	T	DUNE	IN		24				0		243	Asia/Kolkata	2015-04-09
8333769	Chhattāsar	Chhattasar		28.48184	74.0044	P	PPL	IN		24	101	475		0		215	Asia/Kolkata	2024-01-06
8333770	Kāgāsar	Kagasar		28.47572	74.03077	P	PPL	IN		24	101	475		0		215	Asia/Kolkata	2024-01-06
8333771	Somāsar	Somasar		28.38554	74.06829	P	PPL	IN		24	102	483		0		232	Asia/Kolkata	2024-01-06
8333772	Dhakāwāla Dhora	Dhakawala Dhora		28.40495	74.0057	T	DUNE	IN		24				0		233	Asia/Kolkata	2015-04-09
8333773	Hinwāna Jora	Hinwana Jora		28.45507	74.04688	H	PNDI	IN		24				0		211	Asia/Kolkata	2015-04-09
8333774	Kubīya	Kubiya		28.37869	74.00581	P	PPL	IN		24	101	475		0		224	Asia/Kolkata	2024-01-06
8333776	Nakodesar	Nakodesar		28.35572	74.01977	P	PPL	IN		24	101	475		0		225	Asia/Kolkata	2024-01-06
8333778	Jālabsar	Jalabsar		28.30478	74.096	P	PPL	IN		24	101	480		0		238	Asia/Kolkata	2024-01-06
8333780	Tālīyo Jora	Taliyo Jora	Taliyo Jora,Talīyo Jora,Tālīyo Jora	28.35635	74.02453	H	PNDI	IN		24				0		221	Asia/Kolkata	2015-04-09
8333781	Phaktuli Dhora	Phaktuli Dhora	Phaktuli Dhora	28.37168	74.09078	T	DUNE	IN		24				0		243	Asia/Kolkata	2018-12-07
8333782	Nāthi Dhora	Nathi Dhora		28.32338	74.03625	T	DUNE	IN		24				0		245	Asia/Kolkata	2015-04-09
8333784	Jolīsar Dhora	Jolisar Dhora		28.34757	74.14808	T	DUNE	IN		24				0		259	Asia/Kolkata	2015-04-09
